Company,Model,F1,F2
GENESIS,GENESIS G70 (2021-Present),0.5594363522069087,0.04560721695309476
GENESIS,GENESIS G70 (2021-Present),0.15189716053967026,0.24221303101476885
GENESIS,GENESIS G70 (2021-Present),0.5967922492456146,-0.10463644800339182
GENESIS,GENESIS G70 Shooting Brake (2021-Present),-0.007169294011489453,0.48974807691825123
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.4355984548227523,0.258144672062241
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.470781575883983,0.1219627704818937
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.2602687953164466,0.5333767686302948
GENESIS,GENESIS G70 Shooting Brake (2021-Present),0.2960580903103026,0.3958991622374808
HOLDEN,HOLDEN Cruze (2008-Present),-0.43847105493439786,-0.2536881644609832
HOLDEN,HOLDEN Cruze (2008-Present),-0.4444249825737044,-0.2306758436200466
HOLDEN,HOLDEN Cruze (2008-Present),-0.3963287480971322,-0.35127098423964465
HOLDEN,HOLDEN Cruze (2008-Present),-0.6239052182505181,-0.08894574018022793
HOLDEN,HOLDEN Cruze (2008-Present),-0.1517049488680198,-0.11976430041647836
HOLDEN,HOLDEN Cruze (2008-Present),-0.12489625646605444,-0.2927661851152014
HONDA,HONDA HR-V (2022-Present),-0.9816869610970286,-0.00546175675366634
HONDA,2023 Honda Civic eHEV,0.05761174535857819,0.022098066341611804
HONDA,2016 Honda NSX,2.5379942723238327,-1.556746701955703
HYUNDAI,2019 Hyundai i10,-1.9066804418826946,-0.9998059876900878
HYUNDAI,HYUNDAI i30 (2012-Present),-1.0683879386119213,-0.14986574755987514
HYUNDAI,HYUNDAI i30 (2012-Present),-0.784065237270699,-0.2184868185212453
HYUNDAI,HYUNDAI i30 (2012-Present),-0.7227666687224601,-0.3335992588226156
HYUNDAI,HYUNDAI i30 (2012-Present),-0.6370542169022442,-0.5054104078755591
HYUNDAI,HYUNDAI i30 (2012-Present),-0.7510574527167088,-0.33443221786669747
HYUNDAI,HYUNDAI i30 (2012-Present),-1.2049570635757412,0.07660232176060844
HYUNDAI,HYUNDAI i30 (2012-Present),-0.938650511745414,-0.010322876847587696
HYUNDAI,HYUNDAI i30 (2012-Present),-0.7668589533583939,-0.14437482472710197
HYUNDAI,HYUNDAI i30 (2012-Present),-0.792916333008675,-0.2241703973274498
HYUNDAI,HYUNDAI i30 (2012-Present),-0.5654088391982841,-0.3957472173347417
HYUNDAI,HYUNDAI i30 (2012-Present),-0.6757030636514753,-0.3282814614259805
HYUNDAI,HYUNDAI Ioniq (2019-Present),-0.8901343044694539,-0.10194141157441537
HYUNDAI,HYUNDAI i40 Wagon (2018-Present),-0.6823569860300168,0.5659838900762758
HYUNDAI,HYUNDAI i40 Wagon (2018-Present),-0.8075397863801135,0.7896676369289971
HYUNDAI,HYUNDAI i40 Wagon (2018-Present),-0.7003475395382152,0.9547249313251032
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-1.0724970506161284,-0.08148939993385726
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-0.7236846877284967,-0.32282713096463383
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-0.7013762302660359,-0.3427038148344171
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-0.5882221947812858,-0.50657585471325
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-1.2052447847270256,0.08278677497975084
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-0.765082342194519,-0.1743487482257982
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-0.5766739440223471,-0.3860604936888143
HYUNDAI,HYUNDAI i30 Coupe (2012-Present),-0.7968789143043006,-0.14843661571350375
JAGUAR,JAGUAR F-Type Coupe (2020-Present),0.9138089642006688,-0.8106401993754413
JAGUAR,JAGUAR F-Type Coupe (2020-Present),1.7103356802729999,-1.178978864823535
JAGUAR,JAGUAR F-Type Coupe (2020-Present),1.2988375272249135,-0.9420693708525039
JAGUAR,JAGUAR F-Type Coupe (2020-Present),2.4726183752422575,-1.4264691207800229
JAGUAR,JAGUAR F-Type Coupe (2020-Present),2.4645893402847063,-1.296449734910543
JAGUAR,JAGUAR F-Type Coupe (2020-Present),2.9612103293929204,-1.5408079640146588
JAGUAR,JAGUAR F-Pace (2020-Present),0.2989496030523308,1.3197234972526315
JAGUAR,JAGUAR F-Pace (2020-Present),0.8589944668497689,1.130341339769421
JAGUAR,JAGUAR F-Pace (2020-Present),-0.5585459356511114,1.793025180588088
JAGUAR,JAGUAR F-Pace (2020-Present),-0.15997962929369178,1.5099071693030297
JAGUAR,JAGUAR F-Pace (2020-Present),0.7199925447628336,1.2913683727464496
JAGUAR,JAGUAR F-Type Convertible (2020-Present),0.9455237463450467,-0.8602245658887505
JAGUAR,JAGUAR F-Type Convertible (2020-Present),1.7422739361883552,-1.2304332708447467
JAGUAR,JAGUAR F-Type Convertible (2020-Present),1.7230039203288674,-1.0940191311557121
JAGUAR,JAGUAR F-Type Convertible (2020-Present),2.5133307448424853,-1.6231047226818953
JAGUAR,JAGUAR F-Type Convertible (2020-Present),2.5034357092126673,-1.462363397510558
JAGUAR,JAGUAR F-Type Convertible (2020-Present),3.000146087829273,-1.7074696424178348
JAGUAR,JAGUAR XE (2019-Present),0.6695409099842506,-0.01682713218113077
JAGUAR,JAGUAR XE (2019-Present),0.7612921689743387,-0.5886395600937596
JAGUAR,JAGUAR XE (2019-Present),0.8819968371209453,-0.6001776224678959
JAGUAR,JAGUAR XE (2019-Present),0.8921445730901209,-0.6005141485743117
JAGUAR,JAGUAR XE (2019-Present),0.23494512340699242,0.31819531058498146
JAGUAR,JAGUAR XE (2019-Present),0.14589147506379743,0.08939963853493384
JAGUAR,JAGUAR XF (2015-Present),0.3017315823756299,0.5817764427831659
JAGUAR,JAGUAR XF (2015-Present),0.5838016773508299,0.4092475784265862
JAGUAR,JAGUAR XF (2015-Present),0.7946687297549355,0.4119139464807976
JAGUAR,JAGUAR XF (2015-Present),1.1622419308683072,0.27139276640447285
JAGUAR,JAGUAR XF (2015-Present),-0.07545121398482572,0.6812021145645023
JAGUAR,JAGUAR XF (2015-Present),0.10433965628662557,0.645331146085849
JAGUAR,JAGUAR XF (2015-Present),-0.07830608875136487,0.7126454239833906
JAGUAR,JAGUAR XF (2015-Present),0.09768471403007022,0.6662834933629022
JAGUAR,JAGUAR XF (2015-Present),0.6843791660511362,0.41628108808344616
JAGUAR,JAGUAR XF (2015-Present),0.6780660479672105,0.5144310324143052
JAGUAR,JAGUAR XF (2015-Present),1.157068837087492,0.34436393471022964
JAGUAR,2017 Jaguar E-Pace,0.014209551142933076,0.4892994945910325
JAGUAR,2017 Jaguar E-Pace,0.3627461711919761,0.35267643192585246
JAGUAR,2017 Jaguar E-Pace,0.6604378844157359,0.2594305060429128
JAGUAR,2017 Jaguar E-Pace,-0.39848522406463754,0.6466032349341658
JAGUAR,2017 Jaguar E-Pace,-0.5082746673039759,0.840871676138191
JAGUAR,2017 Jaguar E-Pace,-0.5220482238076464,0.8785403087642198
JAGUAR,2017 Jaguar E-Pace,-0.20989942614492527,0.6399565454571761
JAGUAR,2017 Jaguar E-Pace,-0.22346978641628124,0.6739889293825851
JAGUAR,2017 Jaguar E-Pace,0.27127485737608614,0.47400012952433157
JEEP,JEEP Cherokee (2018-Present),-0.17743804594577578,1.6377271638425372
JEEP,JEEP Cherokee (2018-Present),-0.24825426608927603,1.734456657848799
KIA,2021 Kia Picanto,-1.7522595817803872,-1.32880381922487
KIA,2021 Kia Picanto,-1.578514677901978,-1.5172205800648262
KIA,2021 Kia Picanto,-0.9746687924180244,-1.879504571483193
KIA,2021 Kia Picanto,-1.4055952026869367,-1.574321492421332
KIA,2021 Kia Picanto,-1.2224082430210437,-1.7546420282437676
KIA,KIA Sorento (US) (2018-Present),-0.18403147190717395,0.7639171989781136
KIA,2019 Kia ProCeed,-0.4000573415676198,-0.22540533582833897
KIA,2019 Kia ProCeed,-0.48777901894209635,-0.11124808983811141
KIA,2019 Kia ProCeed,-0.5309312654247116,-0.033523645404047564
KIA,2019 Kia ProCeed,-0.5209145591002511,-0.01216304460236668
KIA,KIA Optima Sportswagon (2018-Present),-0.20861325178382412,0.4557174630222955
KIA,KIA Optima Sportswagon (2018-Present),-0.3595090713404785,0.5918107952103583
KIA,KIA Optima Sportswagon (2018-Present),-0.27241939088195033,0.48422051133147576
KIA,KIA Optima Sportswagon (2018-Present),0.3949589066840849,0.38360947937726925
KIA,KIA Optima Sportswagon (2018-Present),-0.5639926413141687,0.7753669156608988
KIA,KIA Optima Sportswagon (2018-Present),-0.6224083647902778,0.8506858976979181
KIA,KIA cee'd (2015-Present),-1.053321726563368,-0.3197955139995919
KIA,KIA cee'd (2015-Present),-0.8624068353349763,-0.4671355881379077
KIA,KIA cee'd (2015-Present),-0.6631759342232262,-0.5916106023333675
KIA,KIA cee'd (2015-Present),0.1861562931152976,-0.9994567599250416
KIA,KIA cee'd (2015-Present),-0.4763991211349598,-0.6282161640148383
KIA,KIA cee'd (2015-Present),-0.4815423885744473,-0.5610479438343581
KIA,2012 Kia cee'd,-1.0413156171684796,-0.171101849289573
KIA,2012 Kia cee'd,-1.0406898906097428,-0.17633795991169943
KIA,2012 Kia cee'd,-0.6431896125726352,-0.39587675093855546
KIA,2012 Kia cee'd,-0.5885962705371194,-0.4971696397790311
KIA,2012 Kia cee'd,-1.205683130467648,0.10629192990338626
KIA,2012 Kia cee'd,-1.2051020986631067,0.10142982718284027
KIA,2012 Kia cee'd,-0.7657134300760627,-0.1379003521684424
KIA,2012 Kia cee'd,-0.5775787899310361,-0.35487485393971463
KIA,2012 Kia cee'd,-0.5743607676289606,-0.3818034228535077
KIA,2012 Kia cee'd Sportswagon,-1.1285603620882165,0.18241761478844176
KIA,2012 Kia cee'd Sportswagon,-1.127800551266893,0.17605948046157396
KIA,2012 Kia cee'd Sportswagon,-0.7263869139270581,-0.10494325005160025
KIA,2012 Kia cee'd Sportswagon,-0.6751576051684294,-0.15302160127723904
KIA,2012 Kia cee'd Sportswagon,-0.6738167625425646,-0.16424183832465286
KIA,2012 Kia cee'd Sportswagon,-1.2643596448814465,0.4161528791871481
KIA,2012 Kia cee'd Sportswagon,-1.2632869707807546,0.40717668954921704
KIA,2012 Kia cee'd Sportswagon,-0.8353603830226737,0.19969374180834087
KIA,2012 Kia cee'd Sportswagon,-0.6638856699252188,-0.014916170797266697
KIA,2012 Kia cee'd Sportswagon,-0.663349332874873,-0.01940426561623223
KIA,KIA Borrego (2009-Present),0.27653443404742817,1.4110069923027646
KIA,KIA Borrego (2009-Present),0.40464968618789005,1.1619792071010355
KIA,KIA Borrego (2009-Present),1.2202894261999753,0.8757532141958649
KIA,KIA Borrego (2009-Present),1.1618227487917203,0.7756179184625889
KIA,KIA Stonic (2017-Present),-0.8935692722434563,-0.7309620136868114
KIA,KIA Stonic (2017-Present),-1.3515733912467276,-0.423470459662277
KIA,KIA Stonic (2017-Present),-1.1580223393850784,-0.5350107885137649
KIA,KIA Stonic (2017-Present),-0.8478830825594754,-0.6192699156132306
KIA,KIA Stonic (2017-Present),-0.7969708025454122,-0.7513498817534046
KIA,KIA Stonic (2017-Present),-0.7634241592088583,-0.619491544139604
LAMBORGHINI,2023 Lamborghini Urus S,2.9331758015472533,0.5982622759788196
LAMBORGHINI,LAMBORGHINI Urus (2018-Present),2.9068182631116266,0.6041740884271767
LANCIA,LANCIA Ypsilon (846) (2021-Present),-1.2630234966763174,-1.0511501962295895
LANCIA,LANCIA Ypsilon (846) (2021-Present),-1.403786350871997,-1.2588376142512154
LANCIA,LANCIA Ypsilon (846) (2021-Present),-1.2616993937104677,-1.051329147585298
LANCIA,LANCIA Ypsilon (846) (2021-Present),-1.4009376934993905,-1.139834570578285
LANCIA,LANCIA Ypsilon (846) (2021-Present),-1.5469443412857549,-0.9404593114959582
LAND ROVER,2018 Land Rover Range Rover Velar,0.20233193475234879,0.9097894782237791
LAND ROVER,2018 Land Rover Range Rover Velar,1.1533117858450364,0.4717816012560523
LAND ROVER,2018 Land Rover Range Rover Velar,0.09922122183286343,1.531545510972762
LAND ROVER,2018 Land Rover Range Rover Velar,-0.08504676213560979,1.1283432213972246
LAND ROVER,2018 Land Rover Range Rover Velar,0.2408475186113214,0.963196060784162
LAND ROVER,2018 Land Rover Range Rover Velar,1.0430115620842964,0.6908989790941672
LAND ROVER,2018 Land Rover Range Rover Velar,-0.1442047920204017,1.5530506199227385
LAND ROVER,2018 Land Rover Range Rover Velar,0.740629962828844,1.327871356169036
LAND ROVER,2018 Land Rover Range Rover Velar,1.1923756456239134,1.1098350723418118
LAND ROVER,2018 Land Rover Range Rover Velar,0.8832909947601605,1.0816329513784388
LAND ROVER,LAND ROVER Range Rover SWB (2021-Present),1.8937503399846334,1.9246458013980432
LAND ROVER,LAND ROVER Range Rover SWB (2021-Present),0.2675296513075501,2.6390918110655095
LAND ROVER,LAND ROVER Range Rover SWB (2021-Present),0.6066822377884546,2.419420746606038
LAND ROVER,LAND ROVER Range Rover SWB (2021-Present),0.9769086811632506,2.1774680652030947
LAND ROVER,LAND ROVER Range Rover SWB (2021-Present),1.1130802361111256,2.0748346597064753
LAND ROVER,LAND ROVER Range Rover LWB (2021-Present),1.6621444876849099,2.9202636832506013
LAND ROVER,LAND ROVER Range Rover LWB (2021-Present),0.7589839728913711,3.1924245040790566
LAND ROVER,LAND ROVER Range Rover LWB (2021-Present),0.8963031374363215,3.0914323968246937
LAND ROVER,2019 Land Rover Defender 90,1.1917128524799887,1.5737531634633835
LAND ROVER,LAND ROVER Discovery Sport (2019-Present),-0.780487346278899,1.8041907513799837
LAND ROVER,2020 Land Rover Defender 110,0.04755877664492412,2.3677510888057247
LAND ROVER,2020 Land Rover Defender 110,0.9847725610992238,2.9601921585048907
LAND ROVER,2020 Land Rover Defender 110,-0.42110909120042445,2.7636359398114028
LAND ROVER,2020 Land Rover Defender 110,-0.11800509792636468,2.5395472596385367
LAND ROVER,2020 Land Rover Defender 110,0.8316570162009994,1.9539611395636123
LAND ROVER,2020 Land Rover Defender 110,0.5994207739253745,2.229280010058563
LAND ROVER,2020 Land Rover Defender 110,0.24144205467288132,2.4497317900792885
LAND ROVER,2020 Land Rover Defender 110,0.4776416631898951,2.3290674302349124
LAND ROVER,LAND ROVER Discovery - LR4 (2013-Present),-0.12327959526137765,3.3685784655617987
LAND ROVER,LAND ROVER Discovery - LR4 (2013-Present),-0.4129670540702303,3.6239866988145892
LAND ROVER,LAND ROVER Range Rover Evoque Convertible (2016-Present),0.08244303312481517,0.26290908376611477
LAND ROVER,LAND ROVER Range Rover Evoque Convertible (2016-Present),-0.6399806162355801,0.8290407145354403
LAND ROVER,LAND ROVER Range Rover Evoque Convertible (2016-Present),-0.21592584905955092,0.5087515247803036
LAND ROVER,LAND ROVER Defender 130 (2022-Present),0.3004160524034449,2.8750896565722486
LAND ROVER,LAND ROVER Defender 130 (2022-Present),0.5271447588379304,2.6893753770263213
LAND ROVER,LAND ROVER Defender 130 (2022-Present),0.5233634914431878,2.750544827548329
LAND ROVER,LAND ROVER Defender 130 (2022-Present),0.6516391661150774,2.5879374329118154
LAND ROVER,LAND ROVER Defender 130 (2022-Present),0.6496883472304358,2.620055824000121
LEXUS,2022 Lexus ES,0.06434120210231599,0.625199934019713
LEXUS,2022 Lexus ES,0.608282005890669,0.29172594909959276
LEXUS,2022 Lexus ES,-0.4301318074410962,0.7759232450527337
LEXUS,2014 Lexus IS,0.05321699926317184,0.30205294307471775
LEXUS,2014 Lexus IS,0.30012965333535546,-0.03506522585885978
LEXUS,2014 Lexus IS,0.25884050034685147,-0.0016379669360386945
LEXUS,2014 Lexus IS,0.648213549568261,0.06945872004125928
LEXUS,2014 Lexus IS,0.9326617986080039,-0.26447018097825
LEXUS,2014 Lexus IS,-0.15266514212782417,0.309123368187061
LEXUS,LEXUS LS (2020-Present),1.0197209515491565,1.8580331192325288
LEXUS,LEXUS LS (2020-Present),1.029011849658263,1.7123042343425623
LEXUS,LEXUS RC (2018-Present),-0.20156357712278106,0.3926658949142972
LINCOLN,LINCOLN Continental (2016-Present),1.0771096106017741,0.8033586166025661
LINCOLN,LINCOLN Continental (2016-Present),1.0766626630598193,0.8070986956183707
LINCOLN,LINCOLN Continental (2016-Present),1.2736968666319117,0.7360448142123209
LINCOLN,LINCOLN Continental (2016-Present),1.1561557010494121,0.7097559959742307
LINCOLN,LINCOLN Continental (2016-Present),1.1328209858257676,0.7358615854945337
LOTUS,LOTUS Evora (2008-Present),1.439482364602746,-1.630096825949303
LOTUS,LOTUS Evora (2008-Present),1.4560221981301573,-1.7240940344135045
LOTUS,LOTUS Evora (2008-Present),1.6799248226358394,-1.7278727452576381
LOTUS,LOTUS Evora (2008-Present),1.935330687388086,-1.9445484322408293
MASERATI,MASERATI Ghibli (2020-Present),0.9457425940782485,0.8265681041751256
MASERATI,2016 Maserati Levante,1.149608168529437,1.2773682816266438
MASERATI,2016 Maserati Levante,1.5328498060992997,1.0684127300246844
MASERATI,2016 Maserati Levante,0.764338841638526,1.6889084154270755
MASERATI,MASERATI GranTurismo (2007-Present),2.15755568333851,-0.4159506668376955
MASERATI,MASERATI Quattroporte VI (2016-Present),1.8396640309576828,0.6438892956444217
MASERATI,MASERATI Quattroporte VI (2016-Present),1.8453758285191435,0.7259943820024852
MASERATI,MASERATI Quattroporte VI (2016-Present),2.568237278792233,0.3098939996457345
MASERATI,MASERATI Quattroporte VI (2016-Present),1.0695461193760722,1.2102585674967326
MASERATI,2023 Maserati Grecale GT,0.699735035949198,0.701318664863053
MASERATI,2021 Maserati MC20,3.0664738083541097,-2.1052696257806054
MASERATI,2023 Maserati Grecale Trofeo,2.0173413834261944,0.39183799048824786
MAZDA,2020 Mazda 2,-0.9964663892983999,-1.0254264957829349
MAZDA,2020 Mazda 2,-1.0784208157127948,-1.0056291009969944
MAZDA,2020 Mazda 2,-0.7773676171447427,-1.247864691169776
MAZDA,MAZDA 3 / Axela Sedan (2018-Present),-0.42554914858211806,-0.23709422882425416
MAZDA,MAZDA 3 / Axela Sedan (2018-Present),-0.3988539531716448,-0.3102044242082293
MAZDA,MAZDA 3 / Axela Sedan (2018-Present),-0.5694191074134687,-0.09660550683614723
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),-0.2502096786442127,0.3068493373568817
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),-0.262076020454898,0.24673354799250136
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),-0.0885992631898163,0.12231808042905756
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.27002110753224473,-0.05014571813530413
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),-0.09830527802591765,0.3835696914172875
MAZDA,MAZDA 6 / Atenza Sedan (2018-Present),0.2785288093840769,0.12501004820217695
MAZDA,2019 Mazda 3/Axela Hatchback,-0.5372113355121878,-0.28664728954991936
MAZDA,2019 Mazda 3/Axela Hatchback,-0.5105161401017143,-0.3597574849338944
MAZDA,2019 Mazda 3/Axela Hatchback,-0.5764765341407501,-0.24870722796989678
MAZDA,MAZDA CX-5 (2016-Present),-0.5757236760352915,0.34665155388472885
MAZDA,MAZDA CX-5 (2016-Present),0.7076865203897542,0.08452293001633338
MAZDA,MAZDA CX-5 (2016-Present),-0.13779593205865331,0.10857396462836945
MAZDA,MAZDA CX-5 (2016-Present),-0.053172887650800325,0.15366610592605706
MAZDA,MAZDA CX-5 (2016-Present),-0.012153597505338816,0.19071859325352303
MAZDA,MAZDA CX-5 (2016-Present),-0.20573415388398555,0.12265281411974935
MAZDA,MAZDA CX-5 (2012-Present),-0.5362795556300187,0.34046434899047057
MAZDA,MAZDA CX-5 (2012-Present),-0.4488706032091709,0.23232826784953428
MAZDA,MAZDA CX-5 (2012-Present),-0.31153868396206824,-0.01512385181489511
MAZDA,MAZDA CX-5 (2012-Present),-0.3243947955295537,0.3583726891095955
MAZDA,MAZDA CX-5 (2012-Present),-0.08428922114353765,0.19600713372882703
MAZDA,MAZDA CX-5 (2012-Present),-0.2539290142799745,0.2705752470078603
MAZDA,MAZDA CX-5 (2012-Present),-0.0025827522854281284,0.10066318507546235
MAZDA,MAZDA CX-5 (2012-Present),-0.2596926060174024,0.21068206319690122
MAZDA,MAZDA CX-5 (2012-Present),-0.1396033065983342,0.030941333592127286
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),-0.2714931481219863,0.16426531434922598
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),-0.2604082954821695,0.06954118614663038
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),-0.09182101946781095,-0.04534776822901226
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.23450533107448016,-0.15403499590188227
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),-0.1803874617978515,0.2629250196509422
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.13941890700944937,0.02955267490566863
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.012506340408437304,0.24104877582691825
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),-0.04462050171755524,0.09590624244972551
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),0.24458931076436893,-0.09481907568810223
MAZDA,MAZDA 6 / Atenza Wagon (2015-Present),-0.17508524482207344,0.29290112462693974
MAZDA,MAZDA MX-5 / Miata RF (2016-Present),-0.2946415093340683,-2.1251798006343545
MAZDA,MAZDA MX-5 / Miata RF (2016-Present),-0.22592098191908022,-2.0088979967577774
MAZDA,MAZDA MX-5 / Miata RF (2016-Present),0.133249471669363,-2.340117398578462
MAZDA,2015 Mazda MX-5/Miata (ND),-0.25079094225372117,-2.2243711213298045
MAZDA,2015 Mazda MX-5/Miata (ND),0.02436634379558133,-2.3074056483755996
MAZDA,2015 Mazda MX-5/Miata (ND),0.02644438999878656,-2.341618717143577
MAZDA,2015 Mazda MX-5/Miata (ND),0.1207479226762092,-2.4058547289571086
MAZDA,MAZDA MX-5 / Miata Roadster Coupe (2012-Present),-0.3316953319494766,-1.959618315680434
MAZDA,MAZDA MX-5 / Miata Roadster Coupe (2012-Present),-0.22036874506828072,-1.9581551239882982
MAZDA,MAZDA MX-5 / Miata Roadster Coupe (2012-Present),0.1569710964123935,-2.31261062332941
MAZDA,MAZDA 5 / Premacy (2010-Present),-0.9144419392745518,0.7073268836600496
MAZDA,MAZDA 5 / Premacy (2010-Present),-0.775170226277327,0.6762802462151655
MAZDA,MAZDA 5 / Premacy (2010-Present),-0.5468262366629795,0.4609621780197748
MAZDA,MAZDA 5 / Premacy (2010-Present),-0.9952331402954997,0.8075973534529655
MAZDA,MAZDA CX-30 (2019-Present),-0.687723817661047,-0.017375749303993333
MAZDA,MAZDA CX-30 (2019-Present),-0.637842485763893,-0.2689406733920405
MAZDA,MAZDA CX-30 (2019-Present),-0.22202427698251667,-0.28594450953946077
MAZDA,MAZDA CX-30 (2019-Present),-0.20095706268805946,-0.3535629071171851
MAZDA,MAZDA CX-30 (2019-Present),-0.7195550182140474,-0.18030700113806378
MCLAREN,MCLAREN GT (2019-Present),3.0457661854333105,-1.611373218942005
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,-0.02722398885768235,0.6438857163030184
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.5157184477791077,0.2741298275049017
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,-0.23516197204928993,0.8047068728375308
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.08367586295888839,0.6011253416285898
MERCEDES BENZ,2020 Mercedes-Benz GLC Coupe,0.4680000749681664,0.40916424685898733
MERCEDES BENZ,2020 Mercedes-Benz GLE,1.0821429553288529,1.5421232882362905
MERCEDES BENZ,2020 Mercedes-Benz GLE,1.7255859121009471,1.2985281226051426
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.3261652730396851,1.926994572117121
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.7766835473389135,1.6390574986152604
MERCEDES BENZ,2020 Mercedes-Benz GLE,0.028348543609693258,2.024160304147927
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,-0.3914519337604796,-0.09429951179169394
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,-0.37700357821017444,0.02228193045538908
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,-0.1385622031495719,-0.23208870312209354
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,-0.12103881935474078,-0.251854899213111
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.36391073148249553,-0.4540482038767103
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.6098653183224784,-0.5118612391047552
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.6164912996857725,-0.6126292387466774
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,-0.6241260799658772,0.1868874090078629
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,-0.3274736596135648,0.23208578997292142
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,-0.02936634164931378,-0.12778585556820027
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.3684719023747934,-0.1904929796552187
MERCEDES BENZ,2019 Mercedes-Benz CLA Shooting Brake,0.39257729769127453,-0.3049465524842008
MERCEDES BENZ,2020 Mercedes-Benz GLS,0.8565860534562578,2.234310706595947
MERCEDES BENZ,2020 Mercedes-Benz GLS,1.176025767824519,2.0619099066207474
MERCEDES BENZ,2020 Mercedes-Benz GLB,-0.2808131568774091,0.6463639399581189
MERCEDES BENZ,2020 Mercedes-Benz GLB,0.08397479259778033,0.40952214522143116
MERCEDES BENZ,2020 Mercedes-Benz GLB,-0.2735369170050463,0.5453435630152899
MERCEDES BENZ,2024 Mercedes-Benz E-Class Estate,0.1889324933551223,1.0212201721190377
MERCEDES BENZ,2024 Mercedes-Benz E-Class Estate,0.22147531462235268,1.1452589796775654
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.47686691865746333,-0.6088062571528113
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.47191493191732614,-0.697269477837743
MERCEDES BENZ,2021 Mercedes-Benz GLA,-0.2763530317965141,0.007669322317240475
MERCEDES BENZ,2021 Mercedes-Benz GLA,-0.2069881606283365,-0.14526096750905554
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.12220581493533135,-0.25609242626293155
MERCEDES BENZ,2021 Mercedes-Benz GLA,0.10053981456530288,-0.32972140436993214
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,-0.3554636616374334,-0.1982810870208819
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,-0.33635817955644354,-0.16633551473782443
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,-0.05710143549524539,-0.38572402728959837
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,-0.04288824763107502,-0.3513528217007854
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.3681974061148282,-0.36289071147928587
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.41670799624579646,-0.5661052337692513
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.665680617048789,-0.5512497851315461
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.6723512931662785,-0.6523917926750489
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,-0.5487678739243943,0.06653013344928535
MERCEDES BENZ,2019 Mercedes-Benz CLA Coupe,0.5105890218564731,-0.5473558832604498
MERCEDES BENZ,MERCEDES BENZ GLC (X254) (2022-Present),0.03208534275074202,0.9758245899441657
MERCEDES BENZ,MERCEDES BENZ S-Class Maybach (X223) (2020-Present),2.379446311854704,1.8228437800063295
